site,site_name,date,dyear/time,date time,visibility,conditions,notes,Report_Year,Report_Time_Local_String,Full_Local_Timestamp_String,DateTime_Local_Naive,DateTime_WAT,DateTime_UTC,Date_UTC,Time_UTC,report_id,weather_date_utc,airTemperature_2day_roll_avg,waterTemperature_2day_roll_avg,windSpeed_2day_roll_avg,windDirection_2day_roll_avg,waveHeight_2day_roll_avg,wavePeriod_2day_roll_avg,waveDirection_2day_roll_avg,swellHeight_2day_roll_avg,swellPeriod_2day_roll_avg,swellDirection_2day_roll_avg,cloudCover_2day_roll_avg,humidity_2day_roll_avg,precipitation_2day_roll_avg,atmospheric_atmospheric_visibility_km_km_2day_roll_avg,pressure_2day_roll_avg,gust_2day_roll_avg,seaLevel_2day_roll_avg,airTemperature_3day_roll_avg,waterTemperature_3day_roll_avg,windSpeed_3day_roll_avg,windDirection_3day_roll_avg,waveHeight_3day_roll_avg,wavePeriod_3day_roll_avg,waveDirection_3day_roll_avg,swellHeight_3day_roll_avg,swellPeriod_3day_roll_avg,swellDirection_3day_roll_avg,cloudCover_3day_roll_avg,humidity_3day_roll_avg,precipitation_3day_roll_avg,atmospheric_atmospheric_visibility_km_km_3day_roll_avg,pressure_3day_roll_avg,gust_3day_roll_avg,seaLevel_3day_roll_avg,airTemperature_4day_roll_avg,waterTemperature_4day_roll_avg,windSpeed_4day_roll_avg,windDirection_4day_roll_avg,waveHeight_4day_roll_avg,wavePeriod_4day_roll_avg,waveDirection_4day_roll_avg,swellHeight_4day_roll_avg,swellPeriod_4day_roll_avg,swellDirection_4day_roll_avg,cloudCover_4day_roll_avg,humidity_4day_roll_avg,precipitation_4day_roll_avg,atmospheric_atmospheric_visibility_km_km_4day_roll_avg,pressure_4day_roll_avg,gust_4day_roll_avg,seaLevel_4day_roll_avg,precipitation_sum_last_24h,precipitation_sum_last_48h
NMF,North Mole Fremantle,Nov. 8,"2020, 7 p.m.",8-Nov-20   7 p.m.,6,Fair,"21c, sand tracks, some surge",2020,7 PM,Nov 8 2020 7 PM,2020-11-08 19:00:00,2020-11-08 19:00:00+08:00,2020-11-08 11:00:00+00:00,2020-11-08,11:00:00,737,2020-11-08,18.74416666666667,20.22583333333333,5.9437500000000005,289.21125,1.6625,11.385,236.05208333333331,1.5575,12.2325,230.10375,33.75,77.27916666666667,1.3299999999999998,23.456666666666667,1008.7029166666666,6.1433333333333335,0.39625,18.74416666666667,20.22583333333333,5.9437500000000005,289.21125,1.6625,11.385,236.05208333333331,1.5575,12.2325,230.10375,33.75,77.27916666666667,1.3299999999999998,23.456666666666667,1008.7029166666666,6.1433333333333335,0.39625,18.74416666666667,20.22583333333333,5.9437500000000005,289.21125,1.6625,11.385,236.05208333333331,1.5575,12.2325,230.10375,33.75,77.27916666666667,1.3299999999999998,23.456666666666667,1008.7029166666666,6.1433333333333335,0.39625,0.0,0.0
NMF,North Mole Fremantle,Nov. 8,"2020, 11 a.m.",8-Nov-20   11 a.m.,8,Fair,22c vlittle swell,2020,11 AM,Nov 8 2020 11 AM,2020-11-08 11:00:00,2020-11-08 11:00:00+08:00,2020-11-08 03:00:00+00:00,2020-11-08,03:00:00,738,2020-11-08,18.74416666666667,20.22583333333333,5.9437500000000005,289.21125,1.6625,11.385,236.05208333333331,1.5575,12.2325,230.10375,33.75,77.27916666666667,1.3299999999999998,23.456666666666667,1008.7029166666666,6.1433333333333335,0.39625,18.74416666666667,20.22583333333333,5.9437500000000005,289.21125,1.6625,11.385,236.05208333333331,1.5575,12.2325,230.10375,33.75,77.27916666666667,1.3299999999999998,23.456666666666667,1008.7029166666666,6.1433333333333335,0.39625,18.74416666666667,20.22583333333333,5.9437500000000005,289.21125,1.6625,11.385,236.05208333333331,1.5575,12.2325,230.10375,33.75,77.27916666666667,1.3299999999999998,23.456666666666667,1008.7029166666666,6.1433333333333335,0.39625,0.0,0.0
NMF,North Mole Fremantle,Nov. 6,"2020, 7 p.m.",6-Nov-20   7 p.m.,7,Fair,"20c, some surge",2020,7 PM,Nov 6 2020 7 PM,2020-11-06 19:00:00,2020-11-06 19:00:00+08:00,2020-11-06 11:00:00+00:00,2020-11-06,11:00:00,739,2020-11-06,20.63083333333333,19.83,6.28375,103.32375,1.3791666666666669,11.063333333333333,211.6575,1.27125,12.49125,220.35958333333332,3.208333333333333,64.97083333333333,0.0,24.13625,1016.26125,9.718333333333334,0.1633333333333333,20.63083333333333,19.83,6.28375,103.32375,1.3791666666666669,11.063333333333333,211.6575,1.27125,12.49125,220.35958333333332,3.208333333333333,64.97083333333333,0.0,24.13625,1016.26125,9.718333333333334,0.1633333333333333,20.63083333333333,19.83,6.28375,103.32375,1.3791666666666669,11.063333333333333,211.6575,1.27125,12.49125,220.35958333333332,3.208333333333333,64.97083333333333,0.0,24.13625,1016.26125,9.718333333333334,0.1633333333333333,0.0,0.0999999999999999
ROB,Robbs Jetty,Nov. 1,"2020, 11 a.m.",1-Nov-20   11 a.m.,5,Glassy,"No swell or current 21c,V nice",2020,11 AM,Nov 1 2020 11 AM,2020-11-01 11:00:00,2020-11-01 11:00:00+08:00,2020-11-01 03:00:00+00:00,2020-11-01,03:00:00,740,2020-11-01,15.477916666666667,19.10458333333333,3.752083333333333,108.73583333333332,2.554583333333333,12.156666666666666,249.24958333333333,2.55375,12.165833333333332,249.19416666666663,81.79166666666667,69.26666666666667,8.88,21.47833333333333,1006.7645833333332,4.302083333333333,0.1304166666666666,15.477916666666667,19.10458333333333,3.752083333333333,108.73583333333332,2.554583333333333,12.156666666666666,249.24958333333333,2.55375,12.165833333333332,249.19416666666663,81.79166666666667,69.26666666666667,8.88,21.47833333333333,1006.7645833333332,4.302083333333333,0.1304166666666666,15.477916666666667,19.10458333333333,3.752083333333333,108.73583333333332,2.554583333333333,12.156666666666666,249.24958333333333,2.55375,12.165833333333332,249.19416666666663,81.79166666666667,69.26666666666667,8.88,21.47833333333333,1006.7645833333332,4.302083333333333,0.1304166666666666,13.97,13.97
WOO,Woodman Point,Oct. 31,"2020, 7 p.m.",31-Oct-20   7 p.m.,6,Glassy,"21c, 3m vis @9m",2020,7 PM,Oct 31 2020 7 PM,2020-10-31 19:00:00,2020-10-31 19:00:00+08:00,2020-10-31 11:00:00+00:00,2020-10-31,11:00:00,741,2020-10-31,17.845000000000002,19.38458333333333,5.965,280.5004166666667,1.6933333333333334,9.674166666666666,250.61416666666665,1.6137500000000002,10.294583333333334,246.71,98.39583333333331,82.67916666666666,8.75,20.8,1004.4558333333332,7.0495833333333335,0.2229166666666666,17.845000000000002,19.38458333333333,5.965,280.5004166666667,1.6933333333333334,9.674166666666666,250.61416666666665,1.6137500000000002,10.294583333333334,246.71,98.39583333333331,82.67916666666666,8.75,20.8,1004.4558333333332,7.0495833333333335,0.2229166666666666,17.845000000000002,19.38458333333333,5.965,280.5004166666667,1.6933333333333334,9.674166666666666,250.61416666666665,1.6137500000000002,10.294583333333334,246.71,98.39583333333331,82.67916666666666,8.75,20.8,1004.4558333333332,7.0495833333333335,0.2229166666666666,0.0,0.0
RKM,Rockingham Dive Trail,Oct. 31,"2020, 11 a.m.",31-Oct-20   11 a.m.,3,Fair,-,2020,11 AM,Oct 31 2020 11 AM,2020-10-31 11:00:00,2020-10-31 11:00:00+08:00,2020-10-31 03:00:00+00:00,2020-10-31,03:00:00,742,2020-10-31,17.554166666666667,19.38458333333333,5.965,280.5004166666667,1.6933333333333334,9.674166666666666,250.61416666666665,1.6137500000000002,10.294583333333334,246.71,100.0,80.96666666666667,5.01,22.842916666666667,1004.08125,7.299166666666667,0.2229166666666666,17.554166666666667,19.38458333333333,5.965,280.5004166666667,1.6933333333333334,9.674166666666666,250.61416666666665,1.6137500000000002,10.294583333333334,246.71,100.0,80.96666666666667,5.01,22.842916666666667,1004.08125,7.299166666666667,0.2229166666666666,17.554166666666667,19.38458333333333,5.965,280.5004166666667,1.6933333333333334,9.674166666666666,250.61416666666665,1.6137500000000002,10.294583333333334,246.71,100.0,80.96666666666667,5.01,22.842916666666667,1004.08125,7.299166666666667,0.2229166666666666,0.0,0.0
CMB,The Coombe & Mosman Bay,Oct. 30,"2020, 6 p.m.",30-Oct-20   6 p.m.,2,Fair,Got worse deeper. 19.6c,2020,6 PM,Oct 30 2020 6 PM,2020-10-30 18:00:00,2020-10-30 18:00:00+08:00,2020-10-30 10:00:00+00:00,2020-10-30,10:00:00,743,2020-10-30,27.44458333333333,19.33875,3.47125,188.34375,2.01125,12.492083333333332,234.88875,2.0033333333333334,12.562083333333334,235.06541666666664,14.666666666666666,30.77916666666667,0.0,24.135416666666668,1010.4041666666668,3.9725,0.2033333333333333,27.44458333333333,19.33875,3.47125,188.34375,2.01125,12.492083333333332,234.88875,2.0033333333333334,12.562083333333334,235.06541666666664,14.666666666666666,30.77916666666667,0.0,24.135416666666668,1010.4041666666668,3.9725,0.2033333333333333,27.44458333333333,19.33875,3.47125,188.34375,2.01125,12.492083333333332,234.88875,2.0033333333333334,12.562083333333334,235.06541666666664,14.666666666666666,30.77916666666667,0.0,24.135416666666668,1010.4041666666668,3.9725,0.2033333333333333,0.0,0.0
ROB,Robbs Jetty,Oct. 23,"2020, 7 p.m.",23-Oct-20   7 p.m.,5,Windy,"19c, milky, no surge",2020,7 PM,Oct 23 2020 7 PM,2020-10-23 19:00:00,2020-10-23 19:00:00+08:00,2020-10-23 11:00:00+00:00,2020-10-23,11:00:00,744,2020-10-23,19.266666666666666,18.02458333333333,8.3925,142.67708333333334,1.7616666666666667,9.197083333333332,211.8975,1.5325,10.784583333333332,224.41166666666663,0.0,45.37083333333334,0.0,24.133333333333336,1016.8616666666668,9.688333333333334,0.1949999999999999,19.266666666666666,18.02458333333333,8.3925,142.67708333333334,1.7616666666666667,9.197083333333332,211.8975,1.5325,10.784583333333332,224.41166666666663,0.0,45.37083333333334,0.0,24.133333333333336,1016.8616666666668,9.688333333333334,0.1949999999999999,19.266666666666666,18.02458333333333,8.3925,142.67708333333334,1.7616666666666667,9.197083333333332,211.8975,1.5325,10.784583333333332,224.41166666666663,0.0,45.37083333333334,0.0,24.133333333333336,1016.8616666666668,9.688333333333334,0.1949999999999999,0.0,0.0
BWR,Blackwall Reach,Oct. 20,"2020, 7 p.m.",20-Oct-20   7 p.m.,2,Fair,19 degrees,2020,7 PM,Oct 20 2020 7 PM,2020-10-20 19:00:00,2020-10-20 19:00:00+08:00,2020-10-20 11:00:00+00:00,2020-10-20,11:00:00,745,2020-10-20,19.52125,18.770416666666662,10.050833333333332,181.69333333333336,2.806666666666666,11.5125,222.9870833333333,2.3508333333333336,13.98375,233.00958333333327,30.479166666666668,61.78333333333333,0.0,24.135,1012.9458333333332,6.260000000000001,0.3008333333333333,19.52125,18.770416666666662,10.050833333333332,181.69333333333336,2.806666666666666,11.5125,222.9870833333333,2.3508333333333336,13.98375,233.00958333333327,30.479166666666668,61.78333333333333,0.0,24.135,1012.9458333333332,6.260000000000001,0.3008333333333333,19.52125,18.770416666666662,10.050833333333332,181.69333333333336,2.806666666666666,11.5125,222.9870833333333,2.3508333333333336,13.98375,233.00958333333327,30.479166666666668,61.78333333333333,0.0,24.135,1012.9458333333332,6.260000000000001,0.3008333333333333,0.0,0.0
MET,Mettam’s Pool,Oct. 18,"2020, 9 a.m.",18-Oct-20   9 a.m.,10,Fair,Beautiful condi. at Trigg Is,2020,9 AM,Oct 18 2020 9 AM,2020-10-18 09:00:00,2020-10-18 09:00:00+08:00,2020-10-18 01:00:00+00:00,2020-10-18,01:00:00,746,2020-10-18,22.43875,18.83875,7.395833333333333,156.51833333333337,1.8929166666666664,8.52,208.80125,1.53,10.27125,219.18666666666664,14.25,42.204166666666666,0.0,24.13583333333333,1010.63,6.733750000000001,0.2208333333333333,22.43875,18.83875,7.395833333333333,156.51833333333337,1.8929166666666664,8.52,208.80125,1.53,10.27125,219.18666666666664,14.25,42.204166666666666,0.0,24.13583333333333,1010.63,6.733750000000001,0.2208333333333333,22.43875,18.83875,7.395833333333333,156.51833333333337,1.8929166666666664,8.52,208.80125,1.53,10.27125,219.18666666666664,14.25,42.204166666666666,0.0,24.13583333333333,1010.63,6.733750000000001,0.2208333333333333,0.03,0.03
CMT,Coogee Maritime Trail,Oct. 17,"2020, 10 a.m.",17-Oct-20   10 a.m.,5,Fair,18 deg,2020,10 AM,Oct 17 2020 10 AM,2020-10-17 10:00:00,2020-10-17 10:00:00+08:00,2020-10-17 02:00:00+00:00,2020-10-17,02:00:00,747,2020-10-17,19.764166666666668,18.750833333333333,8.02375,147.57416666666668,1.6704166666666669,8.900833333333333,211.54791666666665,1.4733333333333334,10.26125,221.4595833333333,14.75,43.61666666666667,0.03,24.13625,1015.06625,11.062083333333334,0.2341666666666666,19.764166666666668,18.750833333333333,8.02375,147.57416666666668,1.6704166666666669,8.900833333333333,211.54791666666665,1.4733333333333334,10.26125,221.4595833333333,14.75,43.61666666666667,0.03,24.13625,1015.06625,11.062083333333334,0.2341666666666666,19.764166666666668,18.750833333333333,8.02375,147.57416666666668,1.6704166666666669,8.900833333333333,211.54791666666665,1.4733333333333334,10.26125,221.4595833333333,14.75,43.61666666666667,0.03,24.13625,1015.06625,11.062083333333334,0.2341666666666666,0.0,0.0
AMJ,Ammo Jetty,Oct. 17,"2020, 9 a.m.",17-Oct-20   9 a.m.,4,Fair,19c Octopus,2020,9 AM,Oct 17 2020 9 AM,2020-10-17 09:00:00,2020-10-17 09:00:00+08:00,2020-10-17 01:00:00+00:00,2020-10-17,01:00:00,748,2020-10-17,19.764166666666668,18.750833333333333,8.02375,147.57416666666668,1.6704166666666669,8.900833333333333,211.54791666666665,1.4733333333333334,10.26125,221.4595833333333,14.75,43.61666666666667,0.03,24.13625,1015.06625,11.062083333333334,0.2341666666666666,19.764166666666668,18.750833333333333,8.02375,147.57416666666668,1.6704166666666669,8.900833333333333,211.54791666666665,1.4733333333333334,10.26125,221.4595833333333,14.75,43.61666666666667,0.03,24.13625,1015.06625,11.062083333333334,0.2341666666666666,19.764166666666668,18.750833333333333,8.02375,147.57416666666668,1.6704166666666669,8.900833333333333,211.54791666666665,1.4733333333333334,10.26125,221.4595833333333,14.75,43.61666666666667,0.03,24.13625,1015.06625,11.062083333333334,0.2341666666666666,0.0,0.0
AMJ,Ammo Jetty,Oct. 16,"2020, 6 p.m.",16-Oct-20   6 p.m.,5,Fair,20-21c little surge,2020,6 PM,Oct 16 2020 6 PM,2020-10-16 18:00:00,2020-10-16 18:00:00+08:00,2020-10-16 10:00:00+00:00,2020-10-16,10:00:00,749,2020-10-16,18.61583333333333,18.53125,9.015833333333331,153.78791666666666,1.930416666666667,9.122916666666669,209.27083333333331,1.6145833333333333,10.907083333333333,221.20541666666668,23.20833333333333,53.675,0.0,24.13416666666667,1017.3920833333332,8.538333333333334,0.2920833333333333,18.61583333333333,18.53125,9.015833333333331,153.78791666666666,1.930416666666667,9.122916666666669,209.27083333333331,1.6145833333333333,10.907083333333333,221.20541666666668,23.20833333333333,53.675,0.0,24.13416666666667,1017.3920833333332,8.538333333333334,0.2920833333333333,18.61583333333333,18.53125,9.015833333333331,153.78791666666666,1.930416666666667,9.122916666666669,209.27083333333331,1.6145833333333333,10.907083333333333,221.20541666666668,23.20833333333333,53.675,0.0,24.13416666666667,1017.3920833333332,8.538333333333334,0.2920833333333333,0.0,0.0
BUL,Bulk Jetty,Oct. 10,"2020, noon",10-Oct-20   12 p.m.,2,Fair,Low tide.Better 4m at end.19c,2020,12 PM,Oct 10 2020 12 PM,2020-10-10 12:00:00,2020-10-10 12:00:00+08:00,2020-10-10 04:00:00+00:00,2020-10-10,04:00:00,750,2020-10-10,16.85875,18.002916666666668,6.777916666666666,180.1025,2.4545833333333333,12.798333333333332,232.73875,2.349166666666666,13.555,235.57,25.58333333333333,61.79583333333333,0.0,23.90041666666667,1016.8116666666666,5.340416666666667,0.27375,16.85875,18.002916666666668,6.777916666666666,180.1025,2.4545833333333333,12.798333333333332,232.73875,2.349166666666666,13.555,235.57,25.58333333333333,61.79583333333333,0.0,23.90041666666667,1016.8116666666666,5.340416666666667,0.27375,16.85875,18.002916666666668,6.777916666666666,180.1025,2.4545833333333333,12.798333333333332,232.73875,2.349166666666666,13.555,235.57,25.58333333333333,61.79583333333333,0.0,23.90041666666667,1016.8116666666666,5.340416666666667,0.27375,0.0,0.0
LEN,Lena Wreck,Oct. 10,"2020, 10 a.m.",10-Oct-20   10 a.m.,5,Fair,-,2020,10 AM,Oct 10 2020 10 AM,2020-10-10 10:00:00,2020-10-10 10:00:00+08:00,2020-10-10 02:00:00+00:00,2020-10-10,02:00:00,751,2020-10-10,14.07625,17.4175,6.0945833333333335,180.77791666666667,2.2929166666666667,14.402083333333332,252.5258333333333,2.2808333333333333,14.5225,252.92875,34.1875,77.27916666666667,0.0,24.136666666666667,1018.14,6.260833333333333,0.2320833333333333,14.07625,17.4175,6.0945833333333335,180.77791666666667,2.2929166666666667,14.402083333333332,252.5258333333333,2.2808333333333333,14.5225,252.92875,34.1875,77.27916666666667,0.0,24.136666666666667,1018.14,6.260833333333333,0.2320833333333333,14.07625,17.4175,6.0945833333333335,180.77791666666667,2.2929166666666667,14.402083333333332,252.5258333333333,2.2808333333333333,14.5225,252.92875,34.1875,77.27916666666667,0.0,24.136666666666667,1018.14,6.260833333333333,0.2320833333333333,0.0,0.12
CMB,The Coombe & Mosman Bay,Oct. 10,"2020, 10 a.m.",10-Oct-20   10 a.m.,2,Glassy,-,2020,10 AM,Oct 10 2020 10 AM,2020-10-10 10:00:00,2020-10-10 10:00:00+08:00,2020-10-10 02:00:00+00:00,2020-10-10,02:00:00,752,2020-10-10,16.85875,18.09208333333333,8.0075,179.29083333333332,2.712916666666666,12.917083333333332,227.22333333333333,2.5766666666666667,13.7525,230.34291666666664,25.58333333333333,61.79583333333333,0.0,23.90041666666667,1016.8116666666666,5.340416666666667,0.2749999999999999,16.85875,18.09208333333333,8.0075,179.29083333333332,2.712916666666666,12.917083333333332,227.22333333333333,2.5766666666666667,13.7525,230.34291666666664,25.58333333333333,61.79583333333333,0.0,23.90041666666667,1016.8116666666666,5.340416666666667,0.2749999999999999,16.85875,18.09208333333333,8.0075,179.29083333333332,2.712916666666666,12.917083333333332,227.22333333333333,2.5766666666666667,13.7525,230.34291666666664,25.58333333333333,61.79583333333333,0.0,23.90041666666667,1016.8116666666666,5.340416666666667,0.2749999999999999,0.0,0.0
AMJ,Ammo Jetty,Oct. 9,"2020, 8 p.m.",9-Oct-20   8 p.m.,1,Fair,"18c, 0.5-2m vis, current/surge",2020,8 PM,Oct 9 2020 8 PM,2020-10-09 20:00:00,2020-10-09 20:00:00+08:00,2020-10-09 12:00:00+00:00,2020-10-09,12:00:00,753,2020-10-09,17.0225,18.27625,4.265833333333333,167.50375,2.4266666666666667,13.0475,234.81833333333336,2.4141666666666666,13.156666666666666,235.32041666666663,44.66666666666666,55.3125,0.0,24.138333333333332,1016.82375,4.433333333333334,0.3458333333333334,17.0225,18.27625,4.265833333333333,167.50375,2.4266666666666667,13.0475,234.81833333333336,2.4141666666666666,13.156666666666666,235.32041666666663,44.66666666666666,55.3125,0.0,24.138333333333332,1016.82375,4.433333333333334,0.3458333333333334,17.0225,18.27625,4.265833333333333,167.50375,2.4266666666666667,13.0475,234.81833333333336,2.4141666666666666,13.156666666666666,235.32041666666663,44.66666666666666,55.3125,0.0,24.138333333333332,1016.82375,4.433333333333334,0.3458333333333334,0.0,5.86
BWR,Blackwall Reach,Oct. 3,"2020, 9 p.m.",3-Oct-20   9 p.m.,1,Glassy,"18c, >4m @1m , Point Walter",2020,9 PM,Oct 3 2020 9 PM,2020-10-03 21:00:00,2020-10-03 21:00:00+08:00,2020-10-03 13:00:00+00:00,2020-10-03,13:00:00,754,2020-10-03,13.052083333333334,19.03,8.543333333333333,176.37208333333334,2.8200000000000003,10.912083333333332,224.18166666666664,2.620416666666667,11.852083333333333,229.00458333333333,26.791666666666668,51.75416666666666,0.0,24.133750000000003,1028.017916666667,7.86375,0.2945833333333333,13.052083333333334,19.03,8.543333333333333,176.37208333333334,2.8200000000000003,10.912083333333332,224.18166666666664,2.620416666666667,11.852083333333333,229.00458333333333,26.791666666666668,51.75416666666666,0.0,24.133750000000003,1028.017916666667,7.86375,0.2945833333333333,13.052083333333334,19.03,8.543333333333333,176.37208333333334,2.8200000000000003,10.912083333333332,224.18166666666664,2.620416666666667,11.852083333333333,229.00458333333333,26.791666666666668,51.75416666666666,0.0,24.133750000000003,1028.017916666667,7.86375,0.2945833333333333,0.01,1.39
AMJ,Ammo Jetty,Oct. 3,"2020, 10 a.m.",3-Oct-20   10 a.m.,1,Fair,"18c, 0.5-2m vis",2020,10 AM,Oct 3 2020 10 AM,2020-10-03 10:00:00,2020-10-03 10:00:00+08:00,2020-10-03 02:00:00+00:00,2020-10-03,02:00:00,755,2020-10-03,13.052083333333334,19.03,8.543333333333333,176.37208333333334,2.8200000000000003,10.912083333333332,224.18166666666664,2.620416666666667,11.852083333333333,229.00458333333333,26.791666666666668,51.75416666666666,0.0,24.133750000000003,1028.017916666667,7.86375,0.2945833333333333,13.052083333333334,19.03,8.543333333333333,176.37208333333334,2.8200000000000003,10.912083333333332,224.18166666666664,2.620416666666667,11.852083333333333,229.00458333333333,26.791666666666668,51.75416666666666,0.0,24.133750000000003,1028.017916666667,7.86375,0.2945833333333333,13.052083333333334,19.03,8.543333333333333,176.37208333333334,2.8200000000000003,10.912083333333332,224.18166666666664,2.620416666666667,11.852083333333333,229.00458333333333,26.791666666666668,51.75416666666666,0.0,24.133750000000003,1028.017916666667,7.86375,0.2945833333333333,0.0999999999999999,1.39
PPR,Point Peron,Sept. 22,"2020, 6 p.m.",22-Sep-20   6 p.m.,12,Fair,"Choppy, v.little swell, 18oC",2020,6 PM,Sep 22 2020 6 PM,2020-09-22 18:00:00,2020-09-22 18:00:00+08:00,2020-09-22 10:00:00+00:00,2020-09-22,10:00:00,756,2020-09-22,15.6375,18.0,4.58625,179.3225,1.450416666666667,9.930833333333334,239.26458333333332,1.4341666666666668,10.105416666666668,240.04083333333327,12.479166666666666,72.25833333333334,0.0,24.13458333333333,1024.0095833333332,4.640833333333333,0.29875,15.6375,18.0,4.58625,179.3225,1.450416666666667,9.930833333333334,239.26458333333332,1.4341666666666668,10.105416666666668,240.04083333333327,12.479166666666666,72.25833333333334,0.0,24.13458333333333,1024.0095833333332,4.640833333333333,0.29875,15.6375,18.0,4.58625,179.3225,1.450416666666667,9.930833333333334,239.26458333333332,1.4341666666666668,10.105416666666668,240.04083333333327,12.479166666666666,72.25833333333334,0.0,24.13458333333333,1024.0095833333332,4.640833333333333,0.29875,2.16,2.47
AMJ,Ammo Jetty,Sept. 21,"2020, 7 p.m.",21-Sep-20   7 p.m.,1,Fair,"16 deg, light current at end",2020,7 PM,Sep 21 2020 7 PM,2020-09-21 19:00:00,2020-09-21 19:00:00+08:00,2020-09-21 11:00:00+00:00,2020-09-21,11:00:00,757,2020-09-21,14.01375,17.78708333333333,5.7250000000000005,231.98291666666668,1.924583333333333,9.84625,230.34291666666664,1.877916666666667,10.178333333333333,230.30625,77.35416666666667,68.93333333333334,2.3,22.469166666666663,1021.9858333333332,4.925833333333333,0.2379166666666666,14.01375,17.78708333333333,5.7250000000000005,231.98291666666668,1.924583333333333,9.84625,230.34291666666664,1.877916666666667,10.178333333333333,230.30625,77.35416666666667,68.93333333333334,2.3,22.469166666666663,1021.9858333333332,4.925833333333333,0.2379166666666666,14.01375,17.78708333333333,5.7250000000000005,231.98291666666668,1.924583333333333,9.84625,230.34291666666664,1.877916666666667,10.178333333333333,230.30625,77.35416666666667,68.93333333333334,2.3,22.469166666666663,1021.9858333333332,4.925833333333333,0.2379166666666666,0.0999999999999999,3.42
NMF,North Mole Fremantle,Sept. 18,"2020, 8 p.m.",18-Sep-20   8 p.m.,10,Fair,"Temp: 18 deg, some surge",2020,8 PM,Sep 18 2020 8 PM,2020-09-18 20:00:00,2020-09-18 20:00:00+08:00,2020-09-18 12:00:00+00:00,2020-09-18,12:00:00,758,2020-09-18,17.365833333333335,18.320416666666667,7.800833333333333,239.11125,1.5583333333333331,10.65125,234.88583333333332,1.1545833333333333,13.781666666666666,234.34458333333336,38.708333333333336,64.825,1.26,24.13625,1011.6825,9.066666666666666,0.2104166666666666,17.365833333333335,18.320416666666667,7.800833333333333,239.11125,1.5583333333333331,10.65125,234.88583333333332,1.1545833333333333,13.781666666666666,234.34458333333336,38.708333333333336,64.825,1.26,24.13625,1011.6825,9.066666666666666,0.2104166666666666,17.365833333333335,18.320416666666667,7.800833333333333,239.11125,1.5583333333333331,10.65125,234.88583333333332,1.1545833333333333,13.781666666666666,234.34458333333336,38.708333333333336,64.825,1.26,24.13625,1011.6825,9.066666666666666,0.2104166666666666,0.0,0.0
PPR,Point Peron,Sept. 18,"2020, 1 p.m.",18-Sep-20   1 p.m.,10,Fair,18degrees,2020,1 PM,Sep 18 2020 1 PM,2020-09-18 13:00:00,2020-09-18 13:00:00+08:00,2020-09-18 05:00:00+00:00,2020-09-18,05:00:00,759,2020-09-18,16.782083333333333,18.240416666666665,7.0825000000000005,229.31208333333333,1.42375,10.59,249.8116666666667,1.0975,13.203333333333331,244.13625,34.145833333333336,67.59166666666667,2.01,23.311666666666667,1011.4441666666668,9.724166666666669,0.2108333333333333,16.782083333333333,18.240416666666665,7.0825000000000005,229.31208333333333,1.42375,10.59,249.8116666666667,1.0975,13.203333333333331,244.13625,34.145833333333336,67.59166666666667,2.01,23.311666666666667,1011.4441666666668,9.724166666666669,0.2108333333333333,16.782083333333333,18.240416666666665,7.0825000000000005,229.31208333333333,1.42375,10.59,249.8116666666667,1.0975,13.203333333333331,244.13625,34.145833333333336,67.59166666666667,2.01,23.311666666666667,1011.4441666666668,9.724166666666669,0.2108333333333333,0.0,0.0
ROB,Robbs Jetty,Sept. 16,"2020, 6 p.m.",16-Sep-20   6 p.m.,6,Fair,"Weedy, good conditions, 18oC",2020,6 PM,Sep 16 2020 6 PM,2020-09-16 18:00:00,2020-09-16 18:00:00+08:00,2020-09-16 10:00:00+00:00,2020-09-16,10:00:00,760,2020-09-16,15.065,18.6775,11.08125,144.68375,2.270833333333333,9.189583333333331,203.79708333333332,1.82875,11.635833333333332,227.69041666666664,7.583333333333333,59.3875,0.0,24.13416666666667,1023.3908333333334,9.115416666666668,0.3029166666666666,15.065,18.6775,11.08125,144.68375,2.270833333333333,9.189583333333331,203.79708333333332,1.82875,11.635833333333332,227.69041666666664,7.583333333333333,59.3875,0.0,24.13416666666667,1023.3908333333334,9.115416666666668,0.3029166666666666,15.065,18.6775,11.08125,144.68375,2.270833333333333,9.189583333333331,203.79708333333332,1.82875,11.635833333333332,227.69041666666664,7.583333333333333,59.3875,0.0,24.13416666666667,1023.3908333333334,9.115416666666668,0.3029166666666666,0.0,0.0
